2021-06-28T00:00:00,221,131,149,221883.13974685018
2021-06-29T00:00:00,851,487,468,482685.3974800806
2021-06-30T00:00:00,638,416,382,328862.8915072886
2021-07-01T00:00:00,583,405,360,357557.8068907638
2021-07-02T00:00:00,639,445,391,401505.4204472262
2021-07-03T00:00:00,615,399,367,440577.77252546576
2021-07-04T00:00:00,586,365,356,334927.4542499945
2021-07-05T00:00:00,601,423,388,416410.18028477405
2021-07-06T00:00:00,505,337,328,354571.4975064887
2021-07-07T00:00:00,524,374,338,434739.3389263239
2021-07-08T00:00:00,443,316,312,300941.6994265798
2021-07-09T00:00:00,806,506,487,475278.34511735674
2021-07-10T00:00:00,875,519,539,459693.620693858
2021-07-11T00:00:00,841,536,516,524914.8112819904
2021-07-12T00:00:00,771,510,473,429483.15309572674
2021-07-13T00:00:00,741,510,495,408145.0566611644
2021-07-14T00:00:00,645,469,419,351373.2032147766
2021-07-15T00:00:00,709,519,470,433508.575893525
2021-07-16T00:00:00,1620,886,723,502294.8258488897
2021-07-17T00:00:00,1682,853,733,628830.8974739625
2021-07-18T00:00:00,1073,633,580,521154.2241721887
2021-07-19T00:00:00,983,611,570,504012.4607852592
2021-07-20T00:00:00,1279,729,692,551115.8106890318
2021-07-21T00:00:00,1381,842,745,658675.8272603208
2021-07-22T00:00:00,1209,806,649,636200.4627647318
2021-07-23T00:00:00,1186,750,674,614917.8261606552
2021-07-24T00:00:00,1176,758,631,797263.3855832189
2021-07-25T00:00:00,1085,697,629,720956.3927283824
2021-07-26T00:00:00,1016,664,631,858152.5884488454
2021-07-27T00:00:00,1149,743,667,774959.076733846
2021-07-28T00:00:00,1074,729,669,753892.7755255278
2021-07-29T00:00:00,1039,671,646,578758.2038707251
2021-07-30T00:00:00,1180,733,760,756168.2816734705
2021-07-31T00:00:00,1109,686,671,927913.2753377989
2021-08-01T00:00:00,1078,717,688,933819.3040994646
2021-08-02T00:00:00,1221,713,729,892363.3962613537
2021-08-03T00:00:00,1321,794,802,891482.4372023133
2021-08-04T00:00:00,1539,903,895,1199958.9142404348
2021-08-05T00:00:00,1369,830,845,1256462.5200927553
2021-08-06T00:00:00,1178,800,742,958007.947662118
2021-08-07T00:00:00,1292,806,808,1260897.3202190227
2021-08-08T00:00:00,1419,831,826,1263134.2140085937
2021-08-09T00:00:00,1254,795,824,910321.9730825499
2021-08-10T00:00:00,1465,859,954,843551.3946338216
2021-08-11T00:00:00,1422,892,917,784012.4789300149
2021-08-12T00:00:00,1623,1009,1006,1018145.387151198
2021-08-13T00:00:00,1367,949,887,1571257.6676913705
2021-08-14T00:00:00,1393,898,848,1133220.9034865387
2021-08-15T00:00:00,1298,897,840,1152315.9802205544
2021-08-16T00:00:00,1494,954,919,1004155.7369559103
2021-08-17T00:00:00,1884,1185,1205,1063789.5542773735
2021-08-18T00:00:00,2171,1379,1254,1226116.0390620632
