2020-03-16T00:00:00,3,2,3,0.9004487161075
2020-03-17T00:00:00,1,1,1,0.040671317009499997
2020-03-19T00:00:00,1,1,1,0.38365322497
2020-03-21T00:00:00,6,1,1,2.726734182557
2020-03-24T00:00:00,1,1,1,0.2579198331712
2020-03-27T00:00:00,7,2,1,1.2568082200636
2020-04-01T00:00:00,4,1,1,0.5958156468
2020-04-02T00:00:00,2,1,1,0.298096801707
2020-04-03T00:00:00,1,1,1,0.1476798539445
2020-04-06T00:00:00,1,1,1,0.155223886078
2020-04-08T00:00:00,1,1,1,0.154409220376
2020-04-13T00:00:00,1,1,1,0.284352054683
2020-04-15T00:00:00,1,1,1,0.14039700901
2020-04-16T00:00:00,4,1,1,0.569953494424
2020-04-18T00:00:00,8,1,1,1.6398640504593
2020-04-19T00:00:00,12,1,1,2.5691125539989
2020-04-21T00:00:00,1,1,1,0.1365330994375
2020-04-22T00:00:00,4,1,1,0.554998680682
2020-04-23T00:00:00,5,2,1,0.47863250749909997
2020-05-04T00:00:00,2,1,1,0.685387747318
2020-05-05T00:00:00,3,1,1,0.4366856983424
2020-05-07T00:00:00,1,1,1,0.42144938665875
2020-05-08T00:00:00,1,1,1,3.7487312715447
2020-05-12T00:00:00,278,24,29,673.9353390485899
2020-05-13T00:00:00,625,63,44,4117.724425302892
2020-05-14T00:00:00,2277,101,80,12014.107859081078
2020-05-15T00:00:00,2051,118,95,16568.335206119074
2020-05-16T00:00:00,2190,122,102,19781.996653967733
2020-05-17T00:00:00,2472,130,111,22372.59235398039
2020-05-18T00:00:00,2177,130,114,25306.316793669543
2020-05-19T00:00:00,4539,143,174,69301.32486228294
2020-05-20T00:00:00,1924,125,157,56766.18474748512
2020-05-21T00:00:00,1184,124,128,23929.9628750858
2020-05-22T00:00:00,1237,103,151,19753.790168258332
2020-05-23T00:00:00,595,81,95,11117.153655480744
2020-05-24T00:00:00,820,82,104,9611.285785513091
2020-05-25T00:00:00,927,82,116,13265.150089175511
2020-05-26T00:00:00,868,87,114,8399.680921358844
2020-05-27T00:00:00,747,68,105,5378.822133119142
2020-05-28T00:00:00,517,56,85,7568.857581109132
2020-05-29T00:00:00,667,79,104,18943.102816517345
2020-05-30T00:00:00,530,71,94,8554.514480029173
2020-05-31T00:00:00,612,63,99,10214.340654262909
2020-06-01T00:00:00,789,64,116,9483.238550459788
