2017-06-23T00:00:00,27,9,6,1455.9260564248532
2017-06-24T00:00:00,15,7,8,845.7337747980459
2017-06-25T00:00:00,15,7,5,593.6811645226097
2017-06-26T00:00:00,23,10,12,1076.4946979704255
2017-06-27T00:00:00,35,8,15,2090.8528821247282
2017-06-28T00:00:00,15,6,5,1430.6962369681517
2017-06-29T00:00:00,41,13,11,2301.7883970489784
2017-06-30T00:00:00,22,11,7,1774.5884909396125
2017-07-01T00:00:00,12,7,10,3726.5430371028983
2017-07-02T00:00:00,34,13,12,3116.632581543281
2017-07-03T00:00:00,59,12,16,8058.374108139112
2017-07-04T00:00:00,52,14,19,13321.61184471808
2017-07-05T00:00:00,17,7,6,1443.1415660040082
2017-07-06T00:00:00,25,10,13,7433.104298630737
2017-07-07T00:00:00,42,7,16,7424.98223637746
2017-07-08T00:00:00,27,8,11,2959.656359467608
2017-07-09T00:00:00,21,11,9,1888.654431534244
2017-07-10T00:00:00,30,15,12,5598.932431437937
2017-07-11T00:00:00,52,10,17,6386.049342476948
2017-07-12T00:00:00,13,5,7,1431.0312332968585
2017-07-13T00:00:00,30,15,17,5000.986512447286
2017-07-14T00:00:00,3,3,2,408.232297098714
2017-07-15T00:00:00,4,4,3,394.02737192998177
2017-07-16T00:00:00,3,2,2,316.4467554228648
2017-07-17T00:00:00,7,5,5,1628.2018562100288
2017-07-18T00:00:00,33,11,9,3998.080202770265
2017-07-19T00:00:00,27,5,5,2808.8070017360365
2017-07-20T00:00:00,20,4,4,1721.927242248743
2017-07-21T00:00:00,26,6,9,2523.114325393558
2017-07-22T00:00:00,10,5,6,773.0135807384714
2017-07-23T00:00:00,10,6,6,737.4462682419509
2017-07-24T00:00:00,11,7,9,1623.4307979683433
2017-07-25T00:00:00,6,5,6,828.5079722271676
2017-07-26T00:00:00,5,4,4,317.8569683617648
2017-07-27T00:00:00,3,3,3,226.4823658532728
2017-07-28T00:00:00,5,4,3,313.6256621526616
2017-07-29T00:00:00,9,6,5,1424.7730507151846
2017-07-30T00:00:00,14,6,2,1003.53676729585
2017-07-31T00:00:00,3,3,3,274.00481030533655
2017-08-01T00:00:00,1,1,1,45.1471069399182
2017-08-02T00:00:00,1,1,1,522.2031939422568
2017-08-03T00:00:00,20,9,9,4347.504800355367
2017-08-04T00:00:00,2,2,1,90.80314862626524
2017-08-05T00:00:00,3,2,2,1543.4259300225601
2017-08-07T00:00:00,1,1,1,76.84912534602563
2017-08-08T00:00:00,5,4,4,995.4844800443234
2017-08-09T00:00:00,4,4,2,360.59154898834606
2017-08-10T00:00:00,1,1,1,90.4312233569841
2017-08-11T00:00:00,10,6,6,792.6938652423848
2017-08-12T00:00:00,15,5,3,913.8459282864097
2017-08-13T00:00:00,7,4,4,804.9690064344003
2017-08-14T00:00:00,3,3,3,509.8294144717132
2017-08-15T00:00:00,5,3,5,334.0320597580512
2017-08-16T00:00:00,1,1,1,135.26167301984205
2017-08-17T00:00:00,3,2,2,238.5341684974283
2017-08-19T00:00:00,1,1,1,117.6025526450028
2017-08-20T00:00:00,3,1,1,372.04491534956185
2017-08-21T00:00:00,7,6,4,667.7919171915844
2017-08-22T00:00:00,1,1,1,125.8668561414376
2017-08-23T00:00:00,2,2,2,155.77662328940082
2017-08-25T00:00:00,4,3,4,357.3090503545531
2017-08-27T00:00:00,1,1,1,121.55925212893035
2017-08-28T00:00:00,8,6,3,1038.1160131810652
2017-08-29T00:00:00,1,1,1,93.3176184285505
2017-08-30T00:00:00,2,2,2,177.14432682057273
2017-08-31T00:00:00,1,1,1,104.92982543950912
2017-09-01T00:00:00,5,3,2,512.9972799105785
2017-09-02T00:00:00,3,2,2,1120.6450424183784
2017-09-04T00:00:00,3,1,3,328.92259012565717
2017-09-08T00:00:00,1,1,1,77.503803112215
2017-09-10T00:00:00,3,1,2,207.9168067504384
2017-09-11T00:00:00,2,2,2,140.06447530099376
2017-09-12T00:00:00,2,1,1,82.2998039158386
2017-09-16T00:00:00,3,2,3,213.04273833255434
2017-09-17T00:00:00,1,1,1,65.2498065575686
2017-09-18T00:00:00,1,1,1,142.343120251315
2017-09-19T00:00:00,3,2,2,298.9205525277615
2017-09-20T00:00:00,3,3,2,379.90178933898346
2017-09-21T00:00:00,5,4,4,280.7306330391586
2017-09-23T00:00:00,5,3,2,279.35025515488053
2017-09-24T00:00:00,1,1,1,56.942141320865
2017-09-26T00:00:00,2,1,1,310.386890707189
2017-09-27T00:00:00,2,2,2,124.1547562828756
2017-09-28T00:00:00,4,2,2,81.2185067746468
2017-09-29T00:00:00,14,8,4,451.76376350690254
2017-10-01T00:00:00,1,1,1,454.381823056692
2017-10-04T00:00:00,1,1,1,58.4306262419638
2017-10-07T00:00:00,1,1,1,93.5697959552893
2017-10-09T00:00:00,1,1,1,26.6552930040912
2017-10-11T00:00:00,1,1,1,66.4481896317943
2017-10-12T00:00:00,2,2,2,120.022451037405
2017-10-13T00:00:00,7,5,4,530.0786661747516
2017-10-15T00:00:00,5,4,3,358.2742395295148
